T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,3,2611.3233,0,2611.37,2611.22,2611.38,2611.22,1734984720000,3,,0,,0,0,0,0,0,false
,3,2611.26,0,2611.2,2611.22,2611.36,2611.2,1734984780000,3,,0,,0,0,0,0,0,false
,2,2611.615,0,2611.72,2611.51,2611.72,2611.51,1734984840000,2,,0,,0,0,0,0,0,false
,3,2611.5467,0,2611.68,2611.59,2611.68,2611.37,1734984900000,3,,0,,0,0,0,0,0,false
,2,2611.355,0,2611.36,2611.35,2611.36,2611.35,1734984960000,2,,0,,0,0,0,0,0,false
,3,2611.56,0,2611.59,2611.31,2611.78,2611.31,1734985020000,3,,0,,0,0,0,0,0,false
,3,2611.2,0,2611.14,2611.3,2611.3,2611.14,1734985080000,3,,0,,0,0,0,0,0,false
,2,2611.07,0,2611.13,2611.01,2611.13,2611.01,1734985140000,2,,0,,0,0,0,0,0,false
,3,2611.1367,0,2611.11,2611.17,2611.17,2611.11,1734985200000,3,,0,,0,0,0,0,0,false
,2,2610.99,0,2611.1,2610.88,2611.1,2610.88,1734985260000,2,,0,,0,0,0,0,0,false
,3,2610.9967,0,2611.17,2610.94,2611.17,2610.88,1734985320000,3,,0,,0,0,0,0,0,false
,3,2610.9233,0,2610.91,2610.94,2610.94,2610.91,1734985380000,3,,0,,0,0,0,0,0,false
,2,2610.825,0,2610.89,2610.76,2610.89,2610.76,1734985440000,2,,0,,0,0,0,0,0,false
,3,2610.99,0,2611.07,2611.01,2611.07,2610.89,1734985500000,3,,0,,0,0,0,0,0,false
,2,2611.33,0,2611.2,2611.46,2611.46,2611.2,1734985560000,2,,0,,0,0,0,0,0,false
,3,2611.2167,0,2611.01,2611.15,2611.49,2611.01,1734985620000,3,,0,,0,0,0,0,0,false
,3,2611.45,0,2611.47,2611.48,2611.48,2611.4,1734985680000,3,,0,,0,0,0,0,0,false
,2,2611.275,0,2611.33,2611.22,2611.33,2611.22,1734985740000,2,,0,,0,0,0,0,0,false
,3,2611.3633,0,2611.27,2611.49,2611.49,2611.27,1734985800000,3,,0,,0,0,0,0,0,false
,2,2611.485,0,2611.61,2611.36,2611.61,2611.36,1734985860000,2,,0,,0,0,0,0,0,false
,3,2611.3567,0,2611.49,2611.28,2611.49,2611.28,1734985920000,3,,0,,0,0,0,0,0,false
,2,2611.395,0,2611.38,2611.41,2611.41,2611.38,1734985980000,2,,0,,0,0,0,0,0,false
,3,2611.2433,0,2611.28,2611.14,2611.31,2611.14,1734986040000,3,,0,,0,0,0,0,0,false
,3,2611.41,0,2611.36,2611.56,2611.56,2611.31,1734986100000,3,,0,,0,0,0,0,0,false
,2,2611.335,0,2611.35,2611.32,2611.35,2611.32,1734986160000,2,,0,,0,0,0,0,0,false
,3,2611.4333,0,2611.56,2611.25,2611.56,2611.25,1734986220000,3,,0,,0,0,0,0,0,false
,2,2610.655,0,2610.7,2610.61,2610.7,2610.61,1734986280000,2,,0,,0,0,0,0,0,false
,3,2610.6167,0,2611.25,2610.13,2611.25,2610.13,1734986340000,3,,0,,0,0,0,0,0,false
,3,2610.26,0,2610.23,2610.08,2610.47,2610.08,1734986400000,3,,0,,0,0,0,0,0,false
,2,2610.415,0,2610.11,2610.72,2610.72,2610.11,1734986460000,2,,0,,0,0,0,0,0,false
,3,2610.6367,0,2610.08,2611.01,2611.01,2610.08,1734986520000,3,,0,,0,0,0,0,0,false
,2,2611.145,0,2611.17,2611.12,2611.17,2611.12,1734986580000,2,,0,,0,0,0,0,0,false
,3,2610.7333,0,2610.51,2610.82,2610.87,2610.51,1734986640000,3,,0,,0,0,0,0,0,false
,3,2610.6833,0,2610.78,2610.4,2610.87,2610.4,1734986700000,3,,0,,0,0,0,0,0,false
,2,2609.865,0,2609.92,2609.81,2609.92,2609.81,1734986760000,2,,0,,0,0,0,0,0,false
,3,2610.1,0,2610.77,2609.67,2610.77,2609.67,1734986820000,3,,0,,0,0,0,0,0,false
,2,2609.345,0,2609.53,2609.16,2609.53,2609.16,1734986880000,2,,0,,0,0,0,0,0,false
,3,2609.3767,0,2609.67,2609.41,2609.67,2609.05,1734986940000,3,,0,,0,0,0,0,0,false
,3,2609.5233,0,2609.65,2609.87,2609.87,2609.05,1734987000000,3,,0,,0,0,0,0,0,false
,2,2609.96,0,2609.99,2609.93,2609.99,2609.93,1734987060000,2,,0,,0,0,0,0,0,false
,3,2609.7767,0,2609.45,2609.9,2609.98,2609.45,1734987120000,3,,0,,0,0,0,0,0,false
,2,2609.32,0,2609.32,2609.32,2609.32,2609.32,1734987180000,2,,0,,0,0,0,0,0,false
,3,2609.58,0,2609.9,2609.47,2609.9,2609.37,1734987240000,3,,0,,0,0,0,0,0,false
,3,2609.87,0,2610.02,2610.22,2610.22,2609.37,1734987300000,3,,0,,0,0,0,0,0,false
,2,2610.145,0,2610.06,2610.23,2610.23,2610.06,1734987360000,2,,0,,0,0,0,0,0,false
,3,2610.0967,0,2610.1,2610.11,2610.11,2610.08,1734987420000,3,,0,,0,0,0,0,0,false
,2,2610.555,0,2610.53,2610.58,2610.58,2610.53,1734987480000,2,,0,,0,0,0,0,0,false
,3,2610.61,0,2610.11,2610.93,2610.93,2610.11,1734987540000,3,,0,,0,0,0,0,0,false
,3,2610.69,0,2610.67,2610.61,2610.79,2610.61,1734987600000,3,,0,,0,0,0,0,0,false
,2,2610.68,0,2610.73,2610.63,2610.73,2610.63,1734987660000,2,,0,,0,0,0,0,0,false
,3,2610.73,0,2610.64,2610.82,2610.82,2610.64,1734987720000,3,,0,,0,0,0,0,0,false
,2,2610.74,0,2610.87,2610.61,2610.87,2610.61,1734987780000,2,,0,,0,0,0,0,0,false
,3,2610.6933,0,2610.82,2610.62,2610.82,2610.62,1734987840000,3,,0,,0,0,0,0,0,false
,3,2610.6133,0,2610.6,2610.6,2610.64,2610.6,1734987900000,3,,0,,0,0,0,0,0,false
,2,2610.37,0,2610.37,2610.37,2610.37,2610.37,1734987960000,2,,0,,0,0,0,0,0,false
,3,2610.13,0,2610,2610.02,2610.37,2610,1734988020000,3,,0,,0,0,0,0,0,false
,2,2610.08,0,2610,2610.16,2610.16,2610,1734988080000,2,,0,,0,0,0,0,0,false
,3,2610.0933,0,2610.02,2610.07,2610.19,2610.02,1734988140000,3,,0,,0,0,0,0,0,false
,3,2610.1467,0,2610.12,2610.13,2610.19,2610.12,1734988200000,3,,0,,0,0,0,0,0,false
,2,2610.26,0,2610.27,2610.25,2610.27,2610.25,1734988260000,2,,0,,0,0,0,0,0,false
,3,2610.15,0,2610.12,2610.06,2610.27,2610.06,1734988320000,3,,0,,0,0,0,0,0,false
,2,2610.045,0,2610.07,2610.02,2610.07,2610.02,1734988380000,2,,0,,0,0,0,0,0,false
,3,2610.1333,0,2610.06,2610.27,2610.27,2610.06,1734988440000,3,,0,,0,0,0,0,0,false
,3,2610.25,0,2610.37,2610.31,2610.37,2610.07,1734988500000,3,,0,,0,0,0,0,0,false
,3,2610.39,0,2610.66,2610.71,2610.71,2609.8,1734988560000,3,,0,,0,0,0,0,0,false
,3,2610.66,0,2610.71,2610.66,2610.71,2610.61,1734988620000,3,,0,,0,0,0,0,0,false
,2,2610.615,0,2610.62,2610.61,2610.62,2610.61,1734988680000,2,,0,,0,0,0,0,0,false
,3,2610.6633,0,2610.66,2610.69,2610.69,2610.64,1734988740000,3,,0,,0,0,0,0,0,false
,3,2610.6733,0,2610.71,2610.67,2610.71,2610.64,1734988800000,3,,0,,0,0,0,0,0,false
,2,2610.69,0,2610.67,2610.71,2610.71,2610.67,1734988860000,2,,0,,0,0,0,0,0,false
,3,2610.8667,0,2610.97,2610.96,2610.97,2610.67,1734988920000,3,,0,,0,0,0,0,0,false
,2,2610.935,0,2610.87,2611,2611,2610.87,1734988980000,2,,0,,0,0,0,0,0,false
,3,2611.2133,0,2610.96,2611.41,2611.41,2610.96,1734989040000,3,,0,,0,0,0,0,0,false
,3,2611.2667,0,2611.26,2611.27,2611.27,2611.26,1734989100000,3,,0,,0,0,0,0,0,false
,2,2611.645,0,2611.53,2611.76,2611.76,2611.53,1734989160000,2,,0,,0,0,0,0,0,false
,4,2611.695,0,2611.99,2612.16,2612.16,2611.1,1734989220000,4,,0,,0,0,0,0,0,false
,2,2612.165,0,2612.16,2612.17,2612.17,2612.16,1734989280000,2,,0,,0,0,0,0,0,false
,3,2612.0433,0,2612.16,2611.99,2612.16,2611.98,1734989340000,3,,0,,0,0,0,0,0,false
,3,2612.1433,0,2612.09,2612.36,2612.36,2611.98,1734989400000,3,,0,,0,0,0,0,0,false
,2,2612.49,0,2612.41,2612.57,2612.57,2612.41,1734989460000,2,,0,,0,0,0,0,0,false
,3,2612.4633,0,2612.42,2612.56,2612.56,2612.41,1734989520000,3,,0,,0,0,0,0,0,false
,2,2612.75,0,2612.73,2612.77,2612.77,2612.73,1734989580000,2,,0,,0,0,0,0,0,false
,4,2612.5075,0,2612.56,2612.81,2612.81,2611.9,1734989640000,4,,0,,0,0,0,0,0,false
,3,2612.8933,0,2612.96,2612.96,2612.96,2612.76,1734989700000,3,,0,,0,0,0,0,0,false
,2,2612.97,0,2612.97,2612.97,2612.97,2612.97,1734989760000,2,,0,,0,0,0,0,0,false
,3,2612.83,0,2612.76,2612.76,2612.97,2612.76,1734989820000,3,,0,,0,0,0,0,0,false
,2,2612.86,0,2612.76,2612.96,2612.96,2612.76,1734989880000,2,,0,,0,0,0,0,0,false
,3,2612.9,0,2612.76,2612.98,2612.98,2612.76,1734989940000,3,,0,,0,0,0,0,0,false
,3,2613.12,0,2613.16,2613.24,2613.24,2612.96,1734990000000,3,,0,,0,0,0,0,0,false
,2,2613.04,0,2613.08,2613,2613.08,2613,1734990060000,2,,0,,0,0,0,0,0,false
,3,2613.1533,0,2613.19,2613.19,2613.19,2613.08,1734990120000,3,,0,,0,0,0,0,0,false
,2,2612.84,0,2612.85,2612.83,2612.85,2612.83,1734990180000,2,,0,,0,0,0,0,0,false
,3,2612.9267,0,2613.19,2612.76,2613.19,2612.76,1734990240000,3,,0,,0,0,0,0,0,false
,3,2612.8267,0,2612.82,2612.83,2612.83,2612.82,1734990300000,3,,0,,0,0,0,0,0,false
,2,2612.67,0,2612.81,2612.53,2612.81,2612.53,1734990360000,2,,0,,0,0,0,0,0,false
,3,2612.6433,0,2612.53,2612.59,2612.81,2612.53,1734990420000,3,,0,,0,0,0,0,0,false
,1,2612.58,0,2612.58,2612.58,2612.58,2612.58,1734990480000,1,,0,,0,0,0,0,0,false
,3,2612.6533,0,2612.59,2612.72,2612.72,2612.59,1734990540000,3,,0,,0,0,0,0,0,false
,3,2612.68,0,2612.67,2612.72,2612.72,2612.65,1734990600000,3,,0,,0,0,0,0,0,false
,2,2612.795,0,2612.86,2612.73,2612.86,2612.73,1734990660000,2,,0,,0,0,0,0,0,false
,3,2612.7767,0,2612.75,2612.72,2612.86,2612.72,1734990720000,3,,0,,0,0,0,0,0,false
,2,2612.755,0,2612.79,2612.72,2612.79,2612.72,1734990780000,2,,0,,0,0,0,0,0,false
,3,2612.7267,0,2612.72,2612.75,2612.75,2612.71,1734990840000,3,,0,,0,0,0,0,0,false
,3,2612.9,0,2613.03,2612.96,2613.03,2612.71,1734990900000,3,,0,,0,0,0,0,0,false
,2,2613.045,0,2613.05,2613.04,2613.05,2613.04,1734990960000,2,,0,,0,0,0,0,0,false
,3,2613.06,0,2613.06,2613.07,2613.07,2613.05,1734991020000,3,,0,,0,0,0,0,0,false
,2,2612.58,0,2612.81,2612.35,2612.81,2612.35,1734991080000,2,,0,,0,0,0,0,0,false
,1,2613.07,0,2613.07,2613.07,2613.07,2613.07,1734991140000,1,,0,,0,0,0,0,0,false
,1,2613.07,0,2613.07,2613.07,2613.07,2613.07,1734991200000,1,,0,,0,0,0,0,0,false
,2,2613.97,0,2613.42,2614.52,2614.52,2613.42,1734994860000,2,,0,,0,0,0,0,0,false
,3,2613.9733,0,2614.56,2614.54,2614.56,2612.82,1734994920000,3,,0,,0,0,0,0,0,false
,2,2614.26,0,2614.36,2614.16,2614.36,2614.16,1734994980000,2,,0,,0,0,0,0,0,false
,3,2614.3733,0,2614.27,2614.49,2614.49,2614.27,1734995040000,3,,0,,0,0,0,0,0,false
,2,2614.285,0,2614.38,2614.19,2614.38,2614.19,1734995100000,2,,0,,0,0,0,0,0,false
,3,2614.2467,0,2614.49,2614.08,2614.49,2614.08,1734995160000,3,,0,,0,0,0,0,0,false
,4,2613.9625,0,2614.08,2614.1,2614.17,2613.5,1734995220000,4,,0,,0,0,0,0,0,false
,2,2613.775,0,2613.75,2613.8,2613.8,2613.75,1734995280000,2,,0,,0,0,0,0,0,false
,3,2613.9533,0,2613.9,2613.87,2614.09,2613.87,1734995340000,3,,0,,0,0,0,0,0,false
,2,2613.88,0,2613.9,2613.86,2613.9,2613.86,1734995400000,2,,0,,0,0,0,0,0,false
,3,2613.8333,0,2613.82,2613.85,2613.85,2613.82,1734995460000,3,,0,,0,0,0,0,0,false
,3,2613.8767,0,2613.87,2613.93,2613.93,2613.83,1734995520000,3,,0,,0,0,0,0,0,false
,2,2614.07,0,2614.02,2614.12,2614.12,2614.02,1734995580000,2,,0,,0,0,0,0,0,false
,3,2614.0233,0,2614.08,2613.97,2614.08,2613.97,1734995640000,3,,0,,0,0,0,0,0,false
,2,2614.385,0,2614.25,2614.52,2614.52,2614.25,1734995700000,2,,0,,0,0,0,0,0,false
,2,2614.17,0,2613.97,2614.37,2614.37,2613.97,1734995760000,2,,0,,0,0,0,0,0,false
,3,2614.3433,0,2614.29,2614.37,2614.37,2614.29,1734995820000,3,,0,,0,0,0,0,0,false
,2,2614.395,0,2614.38,2614.41,2614.41,2614.38,1734995880000,2,,0,,0,0,0,0,0,false
,4,2614.12,0,2614.32,2614.38,2614.38,2613.4,1734995940000,4,,0,,0,0,0,0,0,false
,2,2614.3,0,2614.32,2614.28,2614.32,2614.28,1734996000000,2,,0,,0,0,0,0,0,false
,3,2614.3567,0,2614.38,2614.56,2614.56,2614.13,1734996060000,3,,0,,0,0,0,0,0,false
,3,2614.37,0,2614.47,2614.51,2614.51,2614.13,1734996120000,3,,0,,0,0,0,0,0,false
,2,2614.415,0,2614.41,2614.42,2614.42,2614.41,1734996180000,2,,0,,0,0,0,0,0,false
,3,2614.3933,0,2614.39,2614.38,2614.41,2614.38,1734996240000,3,,0,,0,0,0,0,0,false
,2,2614.315,0,2614.25,2614.38,2614.38,2614.25,1734996300000,2,,0,,0,0,0,0,0,false
,3,2614.6433,0,2614.38,2614.82,2614.82,2614.38,1734996360000,3,,0,,0,0,0,0,0,false
,3,2615.0267,0,2615.09,2615.31,2615.31,2614.68,1734996420000,3,,0,,0,0,0,0,0,false
,2,2615.365,0,2615.36,2615.37,2615.37,2615.36,1734996480000,2,,0,,0,0,0,0,0,false
,4,2615.2325,0,2614.7,2615.52,2615.52,2614.7,1734996540000,4,,0,,0,0,0,0,0,false
,2,2615.405,0,2615.52,2615.29,2615.52,2615.29,1734996600000,2,,0,,0,0,0,0,0,false
,3,2615.5467,0,2615.52,2615.63,2615.63,2615.49,1734996660000,3,,0,,0,0,0,0,0,false
,3,2615.7067,0,2615.74,2615.89,2615.89,2615.49,1734996720000,3,,0,,0,0,0,0,0,false
,2,2616.14,0,2615.95,2616.33,2616.33,2615.95,1734996780000,2,,0,,0,0,0,0,0,false
,3,2616.3233,0,2616.42,2616.6,2616.6,2615.95,1734996840000,3,,0,,0,0,0,0,0,false
,2,2616.58,0,2616.61,2616.55,2616.61,2616.55,1734996900000,2,,0,,0,0,0,0,0,false
,4,2616.02,0,2616.35,2616.45,2616.45,2615.1,1734996960000,4,,0,,0,0,0,0,0,false
,3,2616.1567,0,2616.19,2616.1,2616.19,2616.1,1734997020000,3,,0,,0,0,0,0,0,false
,2,2615.845,0,2615.72,2615.97,2615.97,2615.72,1734997080000,2,,0,,0,0,0,0,0,false
,3,2615.8867,0,2615.94,2615.94,2615.94,2615.78,1734997140000,3,,0,,0,0,0,0,0,false
,3,2615.35,0,2615.66,2615.69,2615.69,2614.7,1734997200000,3,,0,,0,0,0,0,0,false
,3,2615.6567,0,2615.94,2615.48,2615.94,2615.48,1734997260000,3,,0,,0,0,0,0,0,false
,4,2615.135,0,2615.48,2614.3,2615.55,2614.3,1734997320000,4,,0,,0,0,0,0,0,false
,2,2615,0,2615.03,2614.97,2615.03,2614.97,1734997380000,2,,0,,0,0,0,0,0,false
,3,2614.91,0,2615.02,2614.68,2615.03,2614.68,1734997440000,3,,0,,0,0,0,0,0,false
,2,2614.425,0,2614.59,2614.26,2614.59,2614.26,1734997500000,2,,0,,0,0,0,0,0,false
,3,2614.5833,0,2614.7,2614.79,2614.79,2614.26,1734997560000,3,,0,,0,0,0,0,0,false
,4,2614.9775,0,2615.4,2615.95,2615.95,2614.26,1734997620000,4,,0,,0,0,0,0,0,false
,2,2615.485,0,2615.64,2615.33,2615.64,2615.33,1734997680000,2,,0,,0,0,0,0,0,false
,3,2615.5767,0,2615.87,2615.78,2615.87,2615.08,1734997740000,3,,0,,0,0,0,0,0,false
,2,2615.875,0,2615.77,2615.98,2615.98,2615.77,1734997800000,2,,0,,0,0,0,0,0,false
,3,2615.47,0,2615.78,2615.11,2615.78,2615.11,1734997860000,3,,0,,0,0,0,0,0,false
,3,2615.2933,0,2615.16,2615.08,2615.64,2615.08,1734997920000,3,,0,,0,0,0,0,0,false
,2,2615.285,0,2615.25,2615.32,2615.32,2615.25,1734997980000,2,,0,,0,0,0,0,0,false
,3,2615.2033,0,2615.29,2615.07,2615.29,2615.07,1734998040000,3,,0,,0,0,0,0,0,false
,2,2615.455,0,2615.4,2615.51,2615.51,2615.4,1734998100000,2,,0,,0,0,0,0,0,false
,3,2615.4233,0,2615.07,2615.56,2615.64,2615.07,1734998160000,3,,0,,0,0,0,0,0,false
,3,2615.52,0,2615.5,2615.64,2615.64,2615.42,1734998220000,3,,0,,0,0,0,0,0,false
,2,2615.375,0,2615.33,2615.42,2615.42,2615.33,1734998280000,2,,0,,0,0,0,0,0,false
,3,2615.32,0,2615.37,2615.26,2615.37,2615.26,1734998340000,3,,0,,0,0,0,0,0,false
,2,2615.21,0,2615.08,2615.34,2615.34,2615.08,1734998400000,2,,0,,0,0,0,0,0,false
,4,2615.2925,0,2615.26,2615.39,2615.39,2615.26,1734998460000,4,,0,,0,0,0,0,0,false
,2,2615.65,0,2615.49,2615.81,2615.81,2615.49,1734998520000,2,,0,,0,0,0,0,0,false
,3,2615.4767,0,2615.39,2615.4,2615.64,2615.39,1734998580000,3,,0,,0,0,0,0,0,false
,3,2615.4133,0,2615.41,2615.31,2615.52,2615.31,1734998640000,3,,0,,0,0,0,0,0,false
,2,2615.44,0,2615.35,2615.53,2615.53,2615.35,1734998700000,2,,0,,0,0,0,0,0,false
,3,2615.68,0,2615.31,2615.99,2615.99,2615.31,1734998760000,3,,0,,0,0,0,0,0,false
,2,2615.73,0,2615.86,2615.6,2615.86,2615.6,1734998820000,2,,0,,0,0,0,0,0,false
,3,2615.8567,0,2615.99,2615.79,2615.99,2615.79,1734998880000,3,,0,,0,0,0,0,0,false
,3,2615.5733,0,2615.53,2615.4,2615.79,2615.4,1734998940000,3,,0,,0,0,0,0,0,false
,2,2615.56,0,2615.54,2615.58,2615.58,2615.54,1734999000000,2,,0,,0,0,0,0,0,false
,3,2615.5833,0,2615.4,2615.64,2615.71,2615.4,1734999060000,3,,0,,0,0,0,0,0,false
,2,2615.59,0,2615.65,2615.53,2615.65,2615.53,1734999120000,2,,0,,0,0,0,0,0,false
,2,2615.63,0,2615.64,2615.62,2615.64,2615.62,1734999180000,2,,0,,0,0,0,0,0,false
,3,2615.4033,0,2615.38,2615.62,2615.62,2615.21,1734999240000,3,,0,,0,0,0,0,0,false
,2,2615.275,0,2615.23,2615.32,2615.32,2615.23,1734999300000,2,,0,,0,0,0,0,0,false
,3,2615.2367,0,2615.26,2615.22,2615.26,2615.22,1734999360000,3,,0,,0,0,0,0,0,false
,2,2614.84,0,2614.88,2614.8,2614.88,2614.8,1734999420000,2,,0,,0,0,0,0,0,false
,3,2614.8867,0,2614.72,2614.73,2615.21,2614.72,1734999480000,3,,0,,0,0,0,0,0,false
,3,2614.66,0,2614.61,2614.73,2614.73,2614.61,1734999540000,3,,0,,0,0,0,0,0,false
,2,2614.58,0,2614.6,2614.56,2614.6,2614.56,1734999600000,2,,0,,0,0,0,0,0,false
,3,2614.3467,0,2614.28,2614.16,2614.6,2614.16,1734999660000,3,,0,,0,0,0,0,0,false
,2,2614.33,0,2614.11,2614.55,2614.55,2614.11,1734999720000,2,,0,,0,0,0,0,0,false
,3,2614.38,0,2614.61,2614.42,2614.61,2614.11,1734999780000,3,,0,,0,0,0,0,0,false
,3,2614.6633,0,2614.63,2614.42,2614.94,2614.42,1734999840000,3,,0,,0,0,0,0,0,false
,2,2614.63,0,2614.68,2614.58,2614.68,2614.58,1734999900000,2,,0,,0,0,0,0,0,false
,3,2614.5933,0,2614.53,2614.57,2614.68,2614.53,1734999960000,3,,0,,0,0,0,0,0,false
,2,2614.38,0,2614.38,2614.38,2614.38,2614.38,1735000020000,2,,0,,0,0,0,0,0,false
,3,2614.3333,0,2614.29,2614.33,2614.38,2614.29,1735000080000,3,,0,,0,0,0,0,0,false
,3,2614.3133,0,2614.3,2614.33,2614.33,2614.3,1735000140000,3,,0,,0,0,0,0,0,false
,2,2614.32,0,2614.15,2614.49,2614.49,2614.15,1735000200000,2,,0,,0,0,0,0,0,false
,3,2614.4033,0,2614.6,2614.46,2614.6,2614.15,1735000260000,3,,0,,0,0,0,0,0,false
,2,2614.37,0,2614.36,2614.38,2614.38,2614.36,1735000320000,2,,0,,0,0,0,0,0,false
,3,2614.2667,0,2614.22,2614.22,2614.36,2614.22,1735000380000,3,,0,,0,0,0,0,0,false
,3,2614.25,0,2614.28,2614.22,2614.28,2614.22,1735000440000,3,,0,,0,0,0,0,0,false
,2,2614.57,0,2614.43,2614.71,2614.71,2614.43,1735000500000,2,,0,,0,0,0,0,0,false
,3,2614.5067,0,2614.54,2614.55,2614.55,2614.43,1735000560000,3,,0,,0,0,0,0,0,false
,2,2614.06,0,2614.02,2614.1,2614.1,2614.02,1735000620000,2,,0,,0,0,0,0,0,false
,3,2614.1967,0,2614.24,2614.12,2614.24,2614.12,1735000680000,3,,0,,0,0,0,0,0,false
,4,2613.8525,0,2614.19,2614.12,2614.19,2613,1735000740000,4,,0,,0,0,0,0,0,false
,2,2613.555,0,2613.69,2613.42,2613.69,2613.42,1735000800000,2,,0,,0,0,0,0,0,false
,3,2613.9133,0,2613.88,2614.08,2614.08,2613.78,1735000860000,3,,0,,0,0,0,0,0,false
,2,2614.125,0,2614.13,2614.12,2614.13,2614.12,1735000920000,2,,0,,0,0,0,0,0,false
,3,2614.15,0,2614.22,2614.1,2614.22,2614.1,1735000980000,3,,0,,0,0,0,0,0,false
,3,2614.13,0,2614.15,2614.1,2614.15,2614.1,1735001040000,3,,0,,0,0,0,0,0,false
,2,2614.06,0,2614.01,2614.11,2614.11,2614.01,1735001100000,2,,0,,0,0,0,0,0,false
,3,2614.4067,0,2614.38,2614.83,2614.83,2614.01,1735001160000,3,,0,,0,0,0,0,0,false
,2,2614.8,0,2614.78,2614.82,2614.82,2614.78,1735001220000,2,,0,,0,0,0,0,0,false
,3,2614.71,0,2614.81,2614.91,2614.91,2614.41,1735001280000,3,,0,,0,0,0,0,0,false
,3,2615.0533,0,2614.97,2614.91,2615.28,2614.91,1735001340000,3,,0,,0,0,0,0,0,false
,3,2615.01,0,2615.02,2614.99,2615.02,2614.99,1735001400000,3,,0,,0,0,0,0,0,false
,3,2614.9067,0,2614.8,2614.9,2615.02,2614.8,1735001460000,3,,0,,0,0,0,0,0,false
,2,2615.22,0,2615.18,2615.26,2615.26,2615.18,1735001520000,2,,0,,0,0,0,0,0,false
,3,2615.35,0,2615.28,2615.59,2615.59,2615.18,1735001580000,3,,0,,0,0,0,0,0,false
,3,2615.51,0,2615.62,2615.29,2615.62,2615.29,1735001640000,3,,0,,0,0,0,0,0,false
,2,2615.665,0,2615.58,2615.75,2615.75,2615.58,1735001700000,2,,0,,0,0,0,0,0,false
,3,2616.0833,0,2616.03,2616.64,2616.64,2615.58,1735001760000,3,,0,,0,0,0,0,0,false
,2,2616.76,0,2616.73,2616.79,2616.79,2616.73,1735001820000,2,,0,,0,0,0,0,0,false
,3,2616.6533,0,2617.05,2616.85,2617.05,2616.06,1735001880000,3,,0,,0,0,0,0,0,false
,3,2616.7467,0,2616.71,2616.85,2616.85,2616.68,1735001940000,3,,0,,0,0,0,0,0,false
,2,2617.155,0,2617.16,2617.15,2617.16,2617.15,1735002000000,2,,0,,0,0,0,0,0,false
,2,2617.195,0,2617.24,2617.15,2617.24,2617.15,1735002060000,2,,0,,0,0,0,0,0,false
,2,2617.27,0,2616.98,2617.56,2617.56,2616.98,1735002120000,2,,0,,0,0,0,0,0,false
,3,2617.3167,0,2617.63,2617.34,2617.63,2616.98,1735002180000,3,,0,,0,0,0,0,0,false
,3,2617.4267,0,2617.52,2617.34,2617.52,2617.34,1735002240000,3,,0,,0,0,0,0,0,false
,2,2616.865,0,2617.12,2616.61,2617.12,2616.61,1735002300000,2,,0,,0,0,0,0,0,false
,3,2616.4033,0,2616.35,2617.11,2617.11,2615.75,1735002360000,3,,0,,0,0,0,0,0,false
,2,2615.785,0,2615.87,2615.7,2615.87,2615.7,1735002420000,2,,0,,0,0,0,0,0,false
,3,2615.5867,0,2615.6,2615.29,2615.87,2615.29,1735002480000,3,,0,,0,0,0,0,0,false
,3,2615.5233,0,2615.7,2615.29,2615.7,2615.29,1735002540000,3,,0,,0,0,0,0,0,false
,2,2615.855,0,2615.77,2615.94,2615.94,2615.77,1735002600000,2,,0,,0,0,0,0,0,false
,3,2616.2,0,2616.21,2615.94,2616.45,2615.94,1735002660000,3,,0,,0,0,0,0,0,false
,2,2615.935,0,2616.05,2615.82,2616.05,2615.82,1735002720000,2,,0,,0,0,0,0,0,false
,3,2615.88,0,2615.63,2615.88,2616.13,2615.63,1735002780000,3,,0,,0,0,0,0,0,false
,3,2615.8833,0,2616.23,2615.88,2616.23,2615.54,1735002840000,3,,0,,0,0,0,0,0,false
,2,2615.51,0,2615.51,2615.51,2615.51,2615.51,1735002900000,2,,0,,0,0,0,0,0,false
,3,2615.5267,0,2615.39,2615.51,2615.68,2615.39,1735002960000,3,,0,,0,0,0,0,0,false
,2,2615.485,0,2615.34,2615.63,2615.63,2615.34,1735003020000,2,,0,,0,0,0,0,0,false
,3,2615.4433,0,2615.54,2615.43,2615.54,2615.36,1735003080000,3,,0,,0,0,0,0,0,false
,3,2615.2833,0,2615.34,2615.43,2615.43,2615.08,1735003140000,3,,0,,0,0,0,0,0,false
,2,2615.02,0,2614.86,2615.18,2615.18,2614.86,1735003200000,2,,0,,0,0,0,0,0,false
,3,2614.7633,0,2614.94,2614.87,2614.94,2614.48,1735003260000,3,,0,,0,0,0,0,0,false
,2,2614.765,0,2614.65,2614.88,2614.88,2614.65,1735003320000,2,,0,,0,0,0,0,0,false
,3,2615.04,0,2615.34,2615.1,2615.34,2614.68,1735003380000,3,,0,,0,0,0,0,0,false
,3,2614.95,0,2614.93,2615.1,2615.1,2614.82,1735003440000,3,,0,,0,0,0,0,0,false
,2,2615.32,0,2615.31,2615.33,2615.33,2615.31,1735003500000,2,,0,,0,0,0,0,0,false
,3,2615.3633,0,2615.36,2615.33,2615.4,2615.33,1735003560000,3,,0,,0,0,0,0,0,false
,2,2615.33,0,2615.32,2615.34,2615.34,2615.32,1735003620000,2,,0,,0,0,0,0,0,false
